# _tick,_time,train_seconds,step,mean_episode_return,mean_episode_step,total_loss,pg_loss,baseline_loss,entropy_loss,learner_queue_size
8056,1640195931.263871,24269.3,20879360,2158.859130859375,466.7179870605469,18.810590744018555,-4.582583427429199,24.58294105529785,-1.189767837524414,2
8057,1640195934.6403217,24274.3,20881920,1912.8660888671875,410.0843811035156,-1.942942500114441,-11.943574905395508,11.389030456542969,-1.3883980512619019,1
8058,1640195937.8207614,24279.3,20884480,1123.9237060546875,462.7277526855469,16.009597778320312,7.956867218017578,9.38970947265625,-1.3369790315628052,1
8059,1640195940.9909742,24279.3,20887040,3214.79443359375,524.6554565429688,-17.735576629638672,-42.40596389770508,25.9091854095459,-1.2387981414794922,0
8060,1640195944.0668125,24284.3,20889600,2435.183837890625,536.95703125,40.834835052490234,32.474388122558594,9.802107810974121,-1.4416636228561401,1
8061,1640195947.006708,24289.3,20892160,2050.735107421875,525.4867553710938,60.27146530151367,53.10413360595703,8.511322975158691,-1.343991756439209,0
8062,1640195950.2705312,24289.3,20894720,2472.838623046875,602.8695678710938,21.620834350585938,7.827728271484375,15.121298789978027,-1.328192949295044,0
8063,1640195953.74909,24294.3,20897280,2786.7841796875,671.9293212890625,0.4750828742980957,-22.232423782348633,23.98080825805664,-1.273301601409912,0
8064,1640195957.2022374,24299.3,20899840,1499.817626953125,573.5656127929688,76.7383804321289,53.985103607177734,24.18198013305664,-1.4287010431289673,1
8065,1640195959.722493,24299.3,20902400,5412.708984375,666.4711303710938,30.719194412231445,12.939127922058105,19.026927947998047,-1.2468619346618652,0
8066,1640195963.1786537,24304.3,20904960,3311.9482421875,677.5718994140625,32.20564270019531,4.437276840209961,29.100492477416992,-1.3321263790130615,2
8067,1640195966.3044674,24304.3,20907520,1655.3046875,586.7531127929688,26.901596069335938,18.62918472290039,9.682992935180664,-1.4105823040008545,1
8068,1640195969.728214,24309.3,20910080,1347.79833984375,714.8761596679688,51.9886589050293,40.141841888427734,13.153837203979492,-1.3070176839828491,1
8069,1640195972.924818,24314.3,20912640,6226.36083984375,681.7691650390625,11.715686798095703,-22.08472442626953,35.12496566772461,-1.3245540857315063,0
8070,1640195976.2050526,24314.3,20915200,1983.2503662109375,630.3090209960938,36.7262077331543,20.02220916748047,18.011974334716797,-1.307977557182312,0
8071,1640195979.9038095,24319.4,20917760,3936.21728515625,690.3679809570312,-60.0485954284668,-91.1503677368164,32.435585021972656,-1.3338123559951782,4
8072,1640195983.08139,24324.4,20920320,4776.466796875,603.390625,-30.351036071777344,-49.09008026123047,20.166227340698242,-1.4271838665008545,1
8073,1640195986.45606,24324.4,20922880,4469.06787109375,432.84259033203125,6.372857093811035,-7.726449012756348,15.516654014587402,-1.4173476696014404,1
8074,1640195989.918854,24329.4,20925440,2635.655029296875,522.3898315429688,81.02157592773438,67.1798095703125,15.25731372833252,-1.4155479669570923,0
8075,1640195993.6543858,24334.4,20928000,4066.026123046875,392.4644470214844,42.41582107543945,31.115814208984375,12.706265449523926,-1.4062570333480835,1
8076,1640195996.9983556,24339.4,20930560,679.0526123046875,608.109375,22.873144149780273,3.8803868293762207,20.30044937133789,-1.3076914548873901,3
8077,1640196000.745621,24339.4,20933120,757.3624267578125,704.6234741210938,-1.2430542707443237,-15.276363372802734,15.265491485595703,-1.2321823835372925,3
8078,1640196004.2402942,24344.4,20935680,7065.16650390625,602.6558837890625,-19.318809509277344,-53.95419692993164,35.8135871887207,-1.1781995296478271,0
8079,1640196007.410337,24349.4,20938240,3565.290771484375,457.79296875,67.0853271484375,51.94103240966797,16.364173889160156,-1.219882607460022,0
8080,1640196010.4831028,24349.4,20940800,4569.798828125,616.7578125,-12.272686004638672,-27.350528717041016,16.330242156982422,-1.2523996829986572,1
8081,1640196013.6897433,24354.4,20943360,1600.3087158203125,653.1195678710938,39.83460998535156,21.51272201538086,19.69732666015625,-1.3754404783248901,1
8082,1640196017.0389316,24359.4,20945920,3445.5576171875,642.1058959960938,-42.914466857910156,-64.08456420898438,22.48546600341797,-1.3153679370880127,0
8083,1640196021.04991,24359.4,20948480,5920.8095703125,439.9566345214844,-0.7194434404373169,-26.65384864807129,27.25199317932129,-1.317587971687317,2
8084,1640196024.2046525,24364.4,20951040,2579.03271484375,321.0070495605469,-13.27099895477295,-29.833171844482422,17.968854904174805,-1.4066818952560425,1
8085,1640196027.7442374,24369.4,20953600,477.6737976074219,283.740234375,54.69292449951172,37.400089263916016,18.887042999267578,-1.5942074060440063,3
8086,1640196031.4117365,24369.4,20956160,1819.94580078125,335.9289245605469,81.51290893554688,72.41783142089844,10.637232780456543,-1.5421558618545532,1
8087,1640196034.4384794,24374.4,20958720,1658.07568359375,321.2140808105469,24.803478240966797,6.287899017333984,19.898204803466797,-1.382625699043274,0
8088,1640196037.9464426,24379.4,20961280,765.0106201171875,316.4214782714844,6.801828861236572,-5.066473007202148,13.294246673583984,-1.4259448051452637,0
8089,1640196041.2499254,24379.4,20963840,3101.1455078125,262.7511901855469,-22.66830062866211,-34.85770797729492,13.673012733459473,-1.483603596687317,3
8090,1640196044.8201644,24384.4,20966400,2092.205322265625,300.5804748535156,24.656658172607422,8.753824234008789,17.259471893310547,-1.3566386699676514,1
8091,1640196048.1798427,24389.4,20968960,683.770751953125,281.076171875,47.25342559814453,36.66844940185547,11.989341735839844,-1.4043673276901245,1
8092,1640196051.4911418,24389.4,20971520,1428.014892578125,352.55938720703125,14.99039363861084,1.8875887393951416,14.46994400024414,-1.3671385049819946,1
8093,1640196054.84817,24394.4,20974080,3429.5849609375,392.80078125,0.9753843545913696,-20.59256362915039,22.933876037597656,-1.365928053855896,3
8094,1640196057.9387748,24399.4,20976640,1785.8126220703125,431.4117126464844,52.37493133544922,34.09699630737305,19.669780731201172,-1.3918455839157104,2
8095,1640196061.5131328,24399.4,20979200,1936.097412109375,363.8828125,-39.87384033203125,-57.39373016357422,18.891822814941406,-1.3719325065612793,5
8096,1640196064.8030438,24404.4,20981760,2367.455810546875,462.63946533203125,33.61688232421875,22.645084381103516,12.400875091552734,-1.4290781021118164,0
8097,1640196068.3891685,24409.4,20984320,3708.17333984375,447.6996154785156,22.324359893798828,-5.098740577697754,28.76165008544922,-1.3385505676269531,1
8098,1640196072.1056612,24414.4,20986880,2021.9984130859375,457.7757873535156,10.918078422546387,-12.074567794799805,24.25926971435547,-1.2666237354278564,1
8099,1640196075.7667344,24414.4,20989440,4210.580078125,431.3828125,26.319011688232422,5.182469367980957,22.323932647705078,-1.1873902082443237,4
8100,1640196078.7600238,24419.4,20992000,1374.98681640625,498.0390625,12.286405563354492,1.5931870937347412,11.968962669372559,-1.2757445573806763,0
8101,1640196081.6815238,24424.4,20994560,1101.1539306640625,647.7039184570312,23.479156494140625,4.800183296203613,19.876779556274414,-1.197806715965271,3
8102,1640196084.5342605,24424.4,20997120,541.19140625,587.166015625,-41.63455581665039,-53.715579986572266,13.41375732421875,-1.332732915878296,1
8103,1640196087.78958,24429.4,20999680,4471.98583984375,639.3500366210938,-14.816902160644531,-43.23088073730469,29.729049682617188,-1.3150712251663208,0
8104,1640196090.798753,24429.4,21002240,5550.34375,676.3660278320312,15.81674861907959,-1.3821749687194824,18.63388442993164,-1.4349607229232788,0
8105,1640196093.6823611,24434.5,21004800,3683.91357421875,580.2875366210938,29.437416076660156,7.925459384918213,22.94451141357422,-1.4325542449951172,1
8106,1640196097.248447,24439.5,21007360,2623.49951171875,577.0953369140625,47.86886215209961,29.614883422851562,19.69357681274414,-1.4395982027053833,2
8107,1640196100.311299,24439.5,21009920,5304.33740234375,622.078125,-10.256566047668457,-25.8272705078125,16.938047409057617,-1.3673433065414429,2
8108,1640196103.3510005,24444.5,21012480,2829.6396484375,480.60626220703125,16.764476776123047,3.678107500076294,14.456836700439453,-1.3704686164855957,1
8109,1640196106.3181531,24444.5,21015040,1864.7215576171875,577.9894409179688,19.761425018310547,11.372288703918457,9.669683456420898,-1.2805473804473877,2
8110,1640196109.8689322,24449.5,21017600,5007.80029296875,600.0558471679688,6.830175399780273,-17.3850040435791,25.391695022583008,-1.1765156984329224,1
8111,1640196113.3138764,24454.5,21020160,4799.25634765625,623.3363647460938,1.254445195198059,-17.083938598632812,19.70517349243164,-1.366789698600769,1
8112,1640196116.9368505,24459.5,21022720,1983.228515625,545.5133056640625,71.7711181640625,56.89439392089844,16.285568237304688,-1.4088473320007324,3
8113,1640196119.9463406,24459.5,21025280,2570.137451171875,516.0336303710938,35.391334533691406,15.474527359008789,21.223308563232422,-1.3065030574798584,1
8114,1640196123.533702,24464.5,21027840,1911.001953125,476.7863464355469,37.6556510925293,17.94644546508789,20.941068649291992,-1.2318605184555054,3
8115,1640196127.1343987,24469.5,21030400,2395.62353515625,573.2745971679688,34.2104606628418,11.378826141357422,24.07282829284668,-1.24119234085083,2
8116,1640196130.3267133,24469.5,21032960,2428.44091796875,535.0328369140625,19.136276245117188,-11.463447570800781,31.732860565185547,-1.133136510848999,2
8117,1640196133.6537604,24474.5,21035520,7375.6259765625,507.572265625,0.7564696073532104,-19.901832580566406,21.905624389648438,-1.2473222017288208,2
8118,1640196136.9755926,24479.5,21038080,2642.931640625,460.8121032714844,21.72842788696289,1.7549405097961426,21.314254760742188,-1.3407673835754395,1
8119,1640196140.246716,24479.5,21040640,2967.370361328125,401.9359436035156,48.25569152832031,34.66728973388672,14.94894027709961,-1.3605365753173828,0
8120,1640196143.6288517,24484.5,21043200,131.93798828125,551.2265625,30.312957763671875,19.09170150756836,12.554737091064453,-1.3334816694259644,1
8121,1640196146.993568,24489.5,21045760,5746.0244140625,490.5843811035156,9.598474502563477,-2.9711155891418457,14.091377258300781,-1.5217881202697754,2
8122,1640196150.0932121,24489.5,21048320,1432.831298828125,535.6383056640625,-65.23997497558594,-84.71766662597656,20.94432258605957,-1.46663236618042,2
8123,1640196153.004578,24494.5,21050880,4147.921875,571.2582397460938,-53.565773010253906,-72.52173614501953,20.6363525390625,-1.6803890466690063,0
8124,1640196156.0621343,24494.5,21053440,4141.0322265625,452.92462158203125,15.836450576782227,-0.1470174789428711,17.64572525024414,-1.6622564792633057,1
8125,1640196159.5202274,24499.5,21056000,2707.6123046875,461.7730407714844,69.42764282226562,41.31733703613281,29.836727142333984,-1.7264270782470703,1
8126,1640196162.7036905,24504.5,21058560,3775.22412109375,413.09454345703125,29.329360961914062,19.017864227294922,12.034683227539062,-1.7231868505477905,3
8127,1640196165.4500606,24504.5,21061120,2389.70361328125,382.7671813964844,-16.741262435913086,-28.507633209228516,13.383564949035645,-1.6171948909759521,1
8128,1640196168.4848716,24509.5,21063680,2904.505126953125,372.9847717285156,39.63333511352539,32.485862731933594,8.880635261535645,-1.7331616878509521,1
8129,1640196172.0958822,24514.5,21066240,1037.156005859375,449.03009033203125,32.261573791503906,20.350109100341797,13.578038215637207,-1.6665728092193604,2
8130,1640196175.0370097,24514.5,21068800,5642.43798828125,421.3793029785156,-2.5781049728393555,-16.991554260253906,15.970239639282227,-1.5567903518676758,0
8131,1640196178.1256316,24519.5,21071360,3251.750732421875,433.7297058105469,0.727198600769043,-11.382054328918457,13.685494422912598,-1.5762414932250977,2
8132,1640196181.914859,24524.5,21073920,2415.80517578125,395.2749938964844,-44.11296844482422,-58.49021911621094,15.932450294494629,-1.5551986694335938,2
8133,1640196185.2320318,24524.5,21076480,1424.9122314453125,457.07305908203125,-6.137135028839111,-15.897215843200684,11.315264701843262,-1.5551838874816895,3
8134,1640196188.5641255,24529.5,21079040,1492.8514404296875,393.3921813964844,-4.133533477783203,-18.365449905395508,15.80184555053711,-1.5699288845062256,0
8135,1640196191.8444014,24534.5,21081600,271.21893310546875,483.6156311035156,24.2910213470459,19.16016387939453,6.64832878112793,-1.5174710750579834,0
8136,1640196194.9565647,24534.5,21084160,1119.09228515625,581.2875366210938,-26.896955490112305,-43.171165466308594,17.809215545654297,-1.5350061655044556,1
8137,1640196198.3978574,24539.5,21086720,1890.377197265625,543.3820190429688,17.046083450317383,-0.9531760215759277,19.398771286010742,-1.3995106220245361,2
8138,1640196201.4678671,24539.5,21089280,2489.578125,516.8617553710938,-23.55742073059082,-35.024078369140625,12.973085403442383,-1.5064270496368408,2
8139,1640196204.9946263,24544.5,21091840,1526.3173828125,436.1460876464844,40.93376159667969,32.210227966308594,10.186687469482422,-1.4631524085998535,1
8140,1640196208.018697,24549.5,21094400,4011.795166015625,500.3746032714844,-43.44607925415039,-75.15947723388672,33.196964263916016,-1.4835660457611084,2
8141,1640196211.2544773,24549.5,21096960,4640.81494140625,488.6886901855469,-16.87849998474121,-27.738649368286133,12.226465225219727,-1.3663151264190674,1
8142,1640196214.7201517,24554.5,21099520,2286.280029296875,377.1457214355469,-26.482694625854492,-39.09689712524414,14.249131202697754,-1.6349270343780518,2
8143,1640196218.0486844,24559.6,21102080,1866.796142578125,423.8492126464844,30.883350372314453,22.854629516601562,9.57606315612793,-1.5473434925079346,2
8144,1640196221.244284,24559.6,21104640,1058.4443359375,424.4562683105469,41.86027526855469,31.15561294555664,12.116436004638672,-1.4117754697799683,0
8145,1640196224.5573375,24564.6,21107200,1056.6917724609375,490.1480407714844,54.43458557128906,44.17385482788086,11.820735931396484,-1.5600051879882812,0
8146,1640196227.1060002,24569.6,21109760,2235.037109375,431.34454345703125,27.05087661743164,16.869091033935547,11.77520751953125,-1.5934228897094727,0
8147,1640196230.6527243,24569.6,21112320,1684.659912109375,470.345703125,39.75619125366211,33.26045227050781,8.018987655639648,-1.523250937461853,3
8148,1640196234.0225382,24574.6,21114880,3382.084228515625,462.24102783203125,32.01128005981445,24.57427978515625,8.84622573852539,-1.4092239141464233,2
8149,1640196237.2166388,24579.6,21117440,2415.10302734375,457.7160339355469,8.496627807617188,1.3468422889709473,8.591434478759766,-1.441648244857788,2
8150,1640196240.278103,24579.6,21120000,3225.500732421875,469.8351745605469,-28.891830444335938,-41.977439880371094,14.41806411743164,-1.3324538469314575,2
8151,1640196243.4984808,24584.6,21122560,2751.28076171875,420.58673095703125,-15.739693641662598,-29.74355125427246,15.417604446411133,-1.4137471914291382,1
8152,1640196247.1510959,24589.6,21125120,2218.6337890625,387.1949157714844,13.205340385437012,-0.04354262351989746,14.742547988891602,-1.493665099143982,1
8153,1640196250.1625786,24589.6,21127680,650.2477416992188,398.849609375,42.55119705200195,32.603065490722656,11.41122055053711,-1.4630906581878662,5
8154,1640196253.0796454,24594.6,21130240,2269.1259765625,537.2449340820312,-29.70226287841797,-49.62508773803711,21.318347930908203,-1.3955233097076416,4
8155,1640196256.2980537,24594.6,21132800,3226.10791015625,449.1015625,1.7458691596984863,-19.870834350585938,23.022899627685547,-1.406196117401123,2
8156,1640196259.814384,24599.6,21135360,1418.7177734375,429.66876220703125,39.850494384765625,26.67017364501953,14.62905502319336,-1.4487338066101074,5
8157,1640196263.359576,24604.6,21137920,2420.7451171875,339.9390563964844,14.33707046508789,-2.7416534423828125,18.65018653869629,-1.5714627504348755,2
8158,1640196266.915242,24609.6,21140480,3954.576171875,299.2300720214844,11.629427909851074,2.772803544998169,10.376605987548828,-1.5199812650680542,3
